file	num_segments	speech_seconds	num_words	video_seconds
SF2847A-C.1.mpg	4	0	46	1594
SF2848.1.mpg	1	6	2	955
SF2849.1.mpg	1	12	3	606
SF285.1.mpg	3	0	43	133
SF2850.1.mpg	14	226	62	634
SF2851.1.mpg	1	0	2	725
SF2852A-B.1.mpg	12	132	13	1307
SF2854A.1.mpg	25	2	260	817
SF2854B.1.mpg	43	13	497	817
SF2855D.1.mpg	2	57	3	586
SF286.1.mpg	2	0	29	358
SF2860.1.mpg	4	0	6	888
SF2863A.1.mpg	11	2	125	645
SF2863B.1.mpg	34	23	401	754
SF2863C.1.mpg	30	15	322	694
SF2863D.1.mpg	20	2	160	526
SF2863E.1.mpg	22	12	176	460
SF2863F.1.mpg	24	24	232	639
SF2863G.1.mpg	9	0	73	630
SF2863H.1.mpg	5	0	35	251
SF2863I.1.mpg	1	0	9	464
SF2863J.1.mpg	1	0	9	389
SF2863K.1.mpg	6	0	14	330
SF2863L.1.mpg	12	3	103	444
SF2864A.1.mpg	26	10	283	871
SF2864B.1.mpg	37	18	353	1075
SF2864C.1.mpg	22	7	248	734
SF2864D.1.mpg	19	3	207	634
SF2864E.1.mpg	16	8	179	602
SF2864F.1.mpg	2	0	3	553
SF287.1.mpg	15	51	184	838
SF2872.1.mpg	1	15	4	669
SF2874.1.mpg	1	0	1	593
SF2875.1.mpg	1	17	7	530
SF2876.1.mpg	1	43	5	633
SF2877.1.mpg	3	0	6	622
SF288.1.mpg	9	4	105	220
SF2880.1.mpg	1	3	2	344
SF2881.1.mpg	1	0	2	776
SF2885A.1.mpg	1	43	5	486
SF2886.1.mpg	1	12	4	569
SF2887.1.mpg	4	2	10	607
SF2889.1.mpg	3	23	13	482
SF2890.1.mpg	1	3	2	388
SF2891B.1.mpg	9	0	14	568
SF2895.1.mpg	1	10	2	509
SF2896.1.mpg	1	9	4	621
SF2898A.1.mpg	4	136	19	490
SF2898B.1.mpg	1	17	1	603
SF2898F.1.mpg	5	71	25	650
SF2898G.1.mpg	6	27	10	611
SF2899A-H.1.mpg	5	242	9	4363
SF29.1.mpg	1	0	1	218
SF290.1.mpg	1	0	32	167
SF2900A-B.1.mpg	7	0	19	692
SF2902.1.mpg	1	56	5	784
SF2904B.1.mpg	36	18	392	772
SF2909A-B.1.mpg	11	3	41	1904
SF291.1.mpg	4	215	13	560
SF2910.1.mpg	1	31	11	500
SF2912.1.mpg	9	3	25	862
SF2915.1.mpg	1	38	10	662
SF2919.1.mpg	3	0	7	713
SF292.1.mpg	2	0	32	271
SF2920.1.mpg	4	1	14	462
SF2923.1.mpg	1	27	5	548
SF2924.1.mpg	1	0	3	501
SF2925A-C.1.mpg	2	60	17	1828
SF2925D-E.1.mpg	17	12	142	839
SF2925F.1.mpg	1	39	24	589
SF2927.1.mpg	9	3	62	573
SF2929.1.mpg	33	22	201	730
SF293.1.mpg	2	1	22	215
SF2930A-B.1.mpg	32	13	353	1169
SF2931A-B.1.mpg	3	92	16	1068
SF2932.1.mpg	5	0	8	548
SF2934.1.mpg	2	0	3	705
SF294.1.mpg	11	1	52	764
SF2940.1.mpg	1	0	4	562
SF2941.1.mpg	1	21	2	641
SF2942.1.mpg	16	6	102	918
SF2943.1.mpg	1	9	4	398
SF2946A-B.1.mpg	2	31	5	993
SF2947.1.mpg	1	43	5	601
SF2948A.1.mpg	1	9	9	418
SF2948B.1.mpg	4	12	24	575
SF2949.1.mpg	1	32	10	685
SF2951.1.mpg	1	2	1	729
SF2952.1.mpg	4	0	8	680
SF2953.1.mpg	9	4	40	781
SF2954.1.mpg	16	4	117	745
SF2956.1.mpg	1	48	2	757
SF2960A.1.mpg	1	12	1	557
SF2960B.1.mpg	4	0	6	444
SF2961A-C.1.mpg	1	30	12	1422
SF2967A.1.mpg	1	44	2	524
SF297.1.mpg	1	7	17	625
SF2978A-B.1.mpg	2	36	15	1092
SF2979.1.mpg	2	0	3	605
SF298.1.mpg	9	0	67	544
SF2981B.1.mpg	20	19	153	456
SF2982A.1.mpg	1	2	1	881
SF2982B.1.mpg	1	5	3	535
SF2984B.1.mpg	7	0	11	534
SF2985B.1.mpg	1	1	5	615
SF2987.1.mpg	1	26	18	606
SF2989.1.mpg	3	0	6	672
SF299.1.mpg	3	1	50	578
SF2990.1.mpg	2	4	20	743
SF2996B.1.mpg	1	3	19	600
SF2997A-E.1.mpg	3	112	17	2661
SF2997F.1.mpg	1	24	12	270
SF2998A-F.1.mpg	2	15	9	3460
SF2998G.1.mpg	4	0	4	678
SF3.1.mpg	30	0	114	695
SF3001.1.mpg	1	0	2	537
SF3002.1.mpg	1	6	1	966
SF3003.1.mpg	2	1	11	771
SF3006.1.mpg	2	9	12	716
SF3007A-C.1.mpg	1	4	1	1541
SF3009A-D.1.mpg	1	7	1	2399
SF3010.1.mpg	1	51	9	939
SF3011A-B.1.mpg	2	1	5	1323
SF3012A.1.mpg	2	21	8	456
SF3015A.1.mpg	2	40	9	417
SF3015B.1.mpg	2	0	4	262
SF3016.1.mpg	11	0	50	505
SF3017.1.mpg	1	28	9	624
SF3018.1.mpg	11	3	56	707
SF3019A.1.mpg	34	12	313	554
SF3019B.1.mpg	33	1	227	674
SF301A.1.mpg	1	0	17	492
SF301B.1.mpg	1	0	14	611
SF302.1.mpg	24	7	118	1796
SF3020.1.mpg	2	29	5	661
SF3021A.1.mpg	7	119	105	513
SF3021B.1.mpg	13	17	186	533
SF3022.1.mpg	4	1	37	587
SF3023.1.mpg	15	18	64	594
SF3024.1.mpg	23	20	118	789
SF3025.1.mpg	15	2	100	737
SF3026.1.mpg	21	1	275	477
SF3027.1.mpg	18	2	239	587
SF3028.1.mpg	21	5	90	517
SF3029.1.mpg	14	47	130	705
SF3030.1.mpg	24	16	191	669
SF3031.1.mpg	27	5	188	817
SF3032A-B.1.mpg	1	0	2	1179
SF3033.1.mpg	10	2	72	532
SF3034.1.mpg	12	2	115	426
SF3035.1.mpg	12	12	88	596
SF3036A-C.1.mpg	102	2	1130	2023
SF3037A-B.1.mpg	40	4	540	1058
SF3037C-D.1.mpg	23	2	275	1135
SF3038A.1.mpg	26	2	248	626
SF3038B.1.mpg	27	4	269	502
SF3038C.1.mpg	23	2	245	461
SF3038D.1.mpg	19	2	165	599
SF3038E.1.mpg	21	1	163	451
SF3039.1.mpg	109	14	1132	784
SF304.1.mpg	14	2	109	885
SF3040A.1.mpg	2	0	3	223
SF3040B.1.mpg	11	117	36	739
SF3041.1.mpg	19	2	204	652
SF3042.1.mpg	23	0	201	561
SF3043.1.mpg	26	0	194	531
SF3045.1.mpg	25	3	235	600
SF3046.1.mpg	36	5	311	365
SF3048.1.mpg	23	18	309	509
SF3049.1.mpg	2	2	50	385
SF305.1.mpg	18	36	165	1139
SF3050.1.mpg	2	2	22	632
SF3051A.1.mpg	21	13	205	503
SF3051C.1.mpg	21	6	192	517
SF3052B.1.mpg	1	47	1	687
SF3052C.1.mpg	1	2	2	680
SF3052D.1.mpg	1	54	11	666
SF3053B.1.mpg	1	95	3	450
SF3055.1.mpg	4	2	66	417
SF3057.1.mpg	1	27	2	961
SF3058.1.mpg	1	19	5	865
SF3059.1.mpg	5	14	18	501
SF306.1.mpg	4	0	7	879
SF3060.1.mpg	18	3	156	552
SF3061.1.mpg	18	21	121	429
SF3062.1.mpg	1	0	6	569
SF3064.1.mpg	47	20	370	950
SF3065.1.mpg	22	12	180	599
SF3067.1.mpg	1	0	3	550
SF3068.1.mpg	54	5	277	735
SF3069.1.mpg	41	3	194	685
SF307.1.mpg	9	2	180	569
SF3070.1.mpg	7	3	20	544
SF3071.1.mpg	1	17	5	1056
SF3072.1.mpg	28	0	288	751
SF3073.1.mpg	10	0	125	775
SF3074.1.mpg	17	4	118	485
SF3075.1.mpg	10	36	42	723
SF3076B.1.mpg	1	3	34	591
SF3076C.1.mpg	2	47	7	584
SF3076E.1.mpg	1	3	5	620
SF3077.1.mpg	1	1	1	622
SF3078.1.mpg	1	85	2	658
SF3079.1.mpg	1	1	5	695
SF308.1.mpg	13	4	157	1348
SF3080.1.mpg	8	3	42	597
SF3081.1.mpg	7	26	29	782
SF3082.1.mpg	16	10	104	626
SF3083.1.mpg	3	75	17	669
SF3084.1.mpg	16	9	70	616
SF3085.1.mpg	4	28	35	698
SF3086.1.mpg	37	19	312	565
SF3087.1.mpg	11	40	61	462
SF3088A.1.mpg	10	51	87	555
SF3088B.1.mpg	11	47	73	573
SF3089.1.mpg	8	33	29	685
SF309.1.mpg	8	34	86	665
SF3090.1.mpg	24	20	208	473
SF3091.1.mpg	25	9	195	577
SF3092.1.mpg	1	1	2	558
SF3093A-B.1.mpg	115	44	974	1505
SF3094.1.mpg	22	1	198	788
SF3095.1.mpg	1	1	5	612
SF3096.1.mpg	1	16	2	662
SF3097.1.mpg	22	11	139	538
SF3098.1.mpg	2	0	3	417
SF3099.1.mpg	9	9	67	383
SF310.1.mpg	13	2	93	793
SF3101.1.mpg	3	1	15	694
SF3102.1.mpg	3	0	5	602
SF3103A-C.1.mpg	1	35	32	1607
SF3105.1.mpg	1	0	2	803
SF3106.1.mpg	9	4	64	761
SF3107A-B.1.mpg	1	79	3	1128
SF3108A-B.1.mpg	51	24	634	1131
SF3109A-B.1.mpg	1	2	1	1387
SF311.1.mpg	7	1	69	947
SF3112.1.mpg	2	0	3	666
SF3113.1.mpg	2	0	3	540
SF3115.1.mpg	2	9	4	556
SF3116.1.mpg	4	41	11	443
SF3117.1.mpg	2	1	7	586
SF3118.1.mpg	5	14	16	755
SF3119.1.mpg	5	0	13	696
SF3121.1.mpg	15	9	176	750
SF3122.1.mpg	1	0	2	515
SF3123.1.mpg	4	45	19	545
SF3124.1.mpg	4	6	16	553
SF3125.1.mpg	5	33	13	503
SF3126.1.mpg	3	0	4	471
SF3127.1.mpg	3	4	9	667
SF3128.1.mpg	4	0	7	516
SF3129.1.mpg	2	20	11	450
SF312A.1.mpg	3	0	6	587
SF312B.1.mpg	17	89	156	708
SF3130.1.mpg	4	0	9	491
SF3131.1.mpg	1	25	8	455
SF3132.1.mpg	6	8	9	677
SF3133.1.mpg	33	27	235	462
SF3134.1.mpg	4	23	13	639
SF3135.1.mpg	3	6	8	521
SF3136.1.mpg	3	19	5	397
SF3137.1.mpg	1	36	8	689
SF3138.1.mpg	2	0	3	557
SF3139.1.mpg	10	83	75	591
SF314.1.mpg	4	1	54	836
SF3140.1.mpg	2	0	3	534
SF3143.1.mpg	1	2	3	621
SF3146A-D.1.mpg	1	0	2	2520
SF3147.1.mpg	2	5	4	518
SF3150.1.mpg	1	31	12	401
SF3151.1.mpg	1	53	12	651
SF3152.1.mpg	1	15	5	564
SF3153.1.mpg	3	16	7	534
SF3157.1.mpg	1	0	1	572
SF3158.1.mpg	3	23	8	586
SF315B.1.mpg	8	3	78	567
SF316.1.mpg	1	1	15	694
SF3163.1.mpg	4	0	6	603
SF3165.1.mpg	22	11	249	490
SF3166.1.mpg	29	15	320	555
SF3167.1.mpg	5	2	40	115
SF3168.1.mpg	2	19	5	930
SF3169A.1.mpg	2	353	5	545
SF3169B.1.mpg	1	31	7	538
SF3170A.1.mpg	1	3	13	603
SF3170B.1.mpg	2	0	5	738
SF3171A.1.mpg	2	0	5	478
SF3171B.1.mpg	2	12	20	625
SF3171C.1.mpg	5	133	43	357
SF3172C.1.mpg	2	15	13	847
SF3173.1.mpg	2	0	4	491
SF3174A-C.1.mpg	4	151	39	1680
SF3175.1.mpg	5	15	9	691
SF3176.1.mpg	23	1	261	703
SF3177.1.mpg	9	16	14	859
SF3178.1.mpg	3	10	8	570
SF3179.1.mpg	4	65	12	834
SF317A.1.mpg	1	0	4	648
SF317B.1.mpg	8	1	35	595
SF318.1.mpg	16	6	170	572
SF3182.1.mpg	4	27	24	616
SF3183.1.mpg	3	28	16	596
SF3185.1.mpg	3	29	17	563
SF3186.1.mpg	3	48	10	591
SF3187.1.mpg	1	32	13	579
SF3188.1.mpg	3	0	5	729
SF319.1.mpg	30	9	260	721
SF3190B.1.mpg	2	0	5	634
SF3191.1.mpg	1	0	1	532
SF3192A.1.mpg	7	10	33	660
SF3192B.1.mpg	13	66	46	578
SF3192C.1.mpg	5	9	26	595
SF3194.1.mpg	3	6	7	723
SF3197.1.mpg	3	2	6	623
SF3198.1.mpg	1	36	11	630
SF3199.1.mpg	1	39	4	722
SF320.1.mpg	16	6	290	502
SF3200A.1.mpg	2	23	4	714
SF3200B.1.mpg	1	0	1	546
SF3201.1.mpg	2	0	2	624
SF3205A.1.mpg	2	8	11	725
SF3207.1.Astronomi 1937mpg.mpg	1	32	1	587
SF3208.1.mpg	4	0	9	674
SF3211.1.mpg	2	34	15	764
SF3214.1.mpg	1	26	2	492
SF3216A.1.mpg	3	8	52	563
SF3219.1.mpg	1	38	12	572
SF321A-B.1.mpg	33	11	401	988
SF322.1.mpg	6	0	66	594
SF3220A.1.mpg	4	5	11	633
SF3221A.1.mpg	2	0	4	561
SF3221B.1.mpg	1	0	2	600
SF3222.1.mpg	5	67	28	838
SF3223.1.mpg	1	25	8	859
SF3227B.1.mpg	2	16	11	710
SF3229.1.mpg	1	10	5	691
SF323.1.mpg	2	0	2	478
SF3230.1.mpg	1	74	7	866
SF3231.1.mpg	2	5	10	960
SF3232A-B.1.mpg	4	84	8	1033
SF3235.1.mpg	1	48	3	504
SF3236A-B.1.mpg	1	3	2	921
SF324.1.mpg	7	2	77	397
SF3240A.1.mpg	1	30	6	599
SF3240B.1.mpg	2	51	8	603
SF3241A.1.mpg	1	30	5	626
SF3241D.1.mpg	1	98	1	843
SF3242A.1.mpg	1	91	7	555
SF3242B.1.mpg	1	95	10	1430
SF3243.1.mpg	1	3	5	529
SF3244.1.mpg	3	106	12	777
SF3246.1.mpg	19	12	143	900
SF3247.1.mpg	44	99	785	771
SF3248.1.mpg	1	2	10	641
SF3249.1.mpg	24	0	350	546
SF325.1.mpg	4	2	40	565
SF3250A-C.1.mpg	1	18	5	1970
SF3252A.1.mpg	1	24	3	513
SF3254.1.mpg	1	24	3	942
SF3255A.1.mpg	2	0	3	548
SF3255B.1.mpg	3	0	4	542
SF3255C.1.mpg	2	0	3	520
SF3255E.1.mpg	5	12	9	596
SF3255F.1.mpg	2	0	3	723
SF3256A.1.mpg	2	0	3	579
SF3256B.1.mpg	1	0	1	416
SF3257.1.mpg	19	41	67	1110
SF3258.1.mpg	1	284	2	748
SF3259.1.mpg	14	105	197	536
SF326.1.mpg	20	5	304	742
SF3261A-E.1.mpg	6	0	8	2699
SF3263.1.mpg	5	0	7	662
SF3264.1.mpg	9	31	56	931
SF3265.1.mpg	1	17	9	515
SF3266A.1.mpg	3	15	42	769
SF3266C.1.mpg	1	9	2	827
SF3269.1.mpg	5	17	43	630
SF327.1.mpg	8	2	113	783
SF3270.1.mpg	40	68	239	817
SF3271.1.mpg	20	13	215	617
SF3272A.1.mpg	9	0	16	596
SF3272B.1.mpg	8	178	14	659
SF3273.1.mpg	6	0	9	594
SF3274A.1.mpg	7	0	12	456
SF3274B.1.mpg	4	0	6	573
SF3275A.1.mpg	1	0	1	592
SF3275C.1.mpg	3	0	5	683
SF3276A.1.mpg	7	0	14	767
SF3276B.1.mpg	10	0	22	835
SF3276C.1.mpg	9	0	15	486
SF3277A.1.mpg	9	0	17	648
SF3277B.1.mpg	4	348	7	629
SF3278.1.mpg	3	1	4	471
SF3279.1.mpg	6	0	12	743
SF328.1.mpg	1	0	32	396
SF3282A.1.mpg	7	0	12	665
SF3282B.1.mpg	7	0	58	621
SF3284.1.mpg	9	16	18	556
SF3285A.1.mpg	7	0	13	884
SF3285B.1.mpg	2	0	3	770
SF3286.1.mpg	7	12	12	590
SF3287.1.mpg	3	0	4	745
SF3288.1.mpg	11	0	16	653
SF3289A.1.mpg	4	0	6	636
SF3291.1.mpg	1	6	3	593
SF3292.1.mpg	1	21	7	570
SF3294.1.mpg	1	11	7	655
SF3297.1.mpg	2	0	2	707
SF330.1.mpg	1	0	2	498
SF3301B.1.mpg	1	0	2	470
SF3305.1.mpg	1	0	2	744
SF3307.1.mpg	1	6	3	413
SF3309A.1.mpg	1	151	2	555
SF331.1.mpg	10	4	88	456
SF3310.1.mpg	2	5	9	887
SF3311C.1.mpg	2	0	3	727
SF3311D.1.mpg	7	0	12	869
SF3311E.1.mpg	18	0	37	757
SF3311F.1.mpg	8	1	19	685
SF3311G.1.mpg	10	0	25	710
SF3312.1.mpg	1	60	13	811
SF3313B.1.mpg	1	0	1	692
SF3316.1.mpg	1	91	21	605
SF3319A.1.mpg	1	2	4	575
SF3319B.1.mpg	2	10	8	640
SF332.1.mpg	3	0	6	476
SF3320.1.mpg	5	7	34	387
SF3321.1.mpg	2	3	7	530
SF3322A-B.1.mpg	7	0	12	1049
SF3323.1.mpg	13	14	183	509
SF3324.1.mpg	5	0	8	579
SF3325A.1.mpg	7	1	97	750
SF3325B.1.mpg	5	1	41	761
SF3325C.1.mpg	4	0	23	495
SF3325D.1.mpg	5	0	66	681
SF333.1.mpg	5	9	55	261
SF3330A.1.mpg	1	0	1	568
SF3330B.1.mpg	1	0	1	622
SF3331.1.mpg	1	0	1	802
SF3333.1.mpg	1	0	2	1050
SF3334.1.mpg	9	154	18	1008
SF3335.1.mpg	6	0	11	794
SF3336.1.mpg	5	477	9	797
SF3337.1.mpg	7	0	11	621
SF3338.1.mpg	4	155	6	938
SF3339.1.mpg	12	0	23	599
SF334.1.mpg	2	0	24	325
SF3340.1.mpg	17	0	29	975
SF3341.1.mpg	3	27	6	499
SF3342A.1.mpg	1	35	5	456
SF3342C.1.mpg	2	28	5	207
SF3346.1.mpg	3	0	6	708
SF3347.1.mpg	16	1	31	616
SF3348.1.mpg	4	0	8	770
SF3349.1.mpg	3	214	5	667
SF335.1.mpg	14	6	173	689
SF3350A.1.mpg	9	1	15	824
SF3350B.1.mpg	4	0	7	341
SF3351.1.mpg	5	0	9	702
SF3353.1.mpg	1	0	7	492
SF3356.1.mpg	1	0	2	441
SF3357A.1.mpg	1	12	7	422
SF3358.1.mpg	2	28	6	571
SF336.1.mpg	5	13	53	508
SF3361.1.mpg	1	1	2	727
SF3364.1.mpg	3	120	14	4430
SF3365.1.mpg	7	39	31	801
SF3366.1.mpg	8	39	67	663
SF3367.1.mpg	7	33	41	543
SF3368.1.mpg	11	75	56	666
SF3369.1.mpg	12	67	78	638
SF337.1.mpg	19	9	205	534
SF3370A.1.mpg	34	194	375	1033
SF3370B.1.mpg	33	271	507	1028
SF338.1.mpg	8	0	79	349
SF339.1.mpg	2	1	13	272
SF340.1.mpg	10	11	106	572
SF341.1.mpg	6	63	10	368
SF342.1.mpg	10	42	31	305
SF343.1.mpg	17	0	37	474
SF344.1.mpg	18	4	131	570
SF345.1.mpg	23	1	56	265
SF346.1.mpg	20	1	68	278
SF347.1.mpg	22	5	81	306
SF348.1.mpg	13	8	214	365
SF349.1.mpg	8	0	33	388
SF350.1.mpg	22	4	97	339
SF351.1.mpg	31	344	114	910
SF352.1.mpg	17	2	105	347
SF353.1.mpg	19	10	58	302
SF354.1.mpg	16	1	155	300
SF355.1.mpg	12	3	128	417
SF356.1.mpg	12	8	122	562
SF357.1.mpg	31	2	93	563
SF358.1.mpg	10	0	22	326
SF359.1.mpg	11	2	93	298
SF360A.1.mpg	13	1	49	568
SF361A.1.mpg	4	94	11	592
SF361B.1.mpg	11	56	92	517
SF362.1.mpg	8	0	31	732
SF363.1.mpg	14	4	129	703
SF364.1.mpg	2	1	17	733
SF365.1.mpg	1	0	16	546
SF366.1.mpg	1	0	12	811
SF367A.1.mpg	10	1	87	617
SF367C.1.mpg	7	1	43	533
SF367E.1.mpg	5	0	44	931
SF368.1.mpg	5	50	52	430
SF369.1.mpg	2	1	2	421
SF370.1.mpg	3	2	17	443
SF371.1.mpg	7	2	91	541
SF372.1.mpg	2	1	39	523
SF373.1.mpg	5	24	50	273
SF374.1.mpg	3	2	18	324
SF375.1.mpg	17	9	124	927
SF376.1.mpg	2	1	32	178
SF378.1.mpg	11	2	130	521
SF379A.1.mpg	7	5	46	687
SF379B.1.mpg	7	14	71	422
SF380.1.mpg	22	4	170	417
SF381.1.mpg	14	8	130	746
SF382.1.mpg	9	4	99	456
SF383A-B.1.mpg	14	4	168	1009
SF384.1.mpg	2	1	26	322
SF385.1.mpg	12	7	114	923
SF386.1.mpg	7	1	81	481
SF387.1.mpg	15	2	147	411
SF388.1.mpg	30	19	313	914
SF389.1.mpg	17	5	165	509
SF390.1.mpg	22	7	234	826
SF391.1.mpg	20	4	229	619
SF392.1.mpg	8	3	72	742
SF393.1.mpg	10	4	101	676
SF394.1.mpg	11	2	138	249
SF395.1.mpg	29	6	402	789
SF396.1.mpg	21	10	217	674
SF397.1.mpg	12	5	125	295
SF398.1.mpg	8	1	152	763
SF399.1.mpg	5	4	48	501
SF4.1.mpg	5	0	11	115
SF400.1.mpg	16	1	185	814
SF401.1.mpg	11	4	201	818
SF402A-C.1.mpg	26	110	329	1688
SF402D.1.mpg	14	27	195	902
SF403A-B.1.mpg	12	7	143	1584
SF403C.1.mpg	17	3	150	528
SF404.1.mpg	8	6	122	584
SF405.1.mpg	18	1	222	489
SF406A.1.mpg	11	1	188	554
SF406B.1.mpg	27	0	333	841
SF407.1.mpg	11	5	124	554
SF408.1.mpg	10	2	99	216
SF409.1.mpg	8	0	109	613
SF41.1.mpg	1	0	8	20
SF411.1.mpg	8	4	145	429
SF412.1.mpg	12	2	92	687
SF413.1.mpg	6	2	90	385
SF414.1.mpg	13	2	121	365
SF415.1.mpg	8	5	78	588
SF416.1.mpg	3	0	21	220
SF417.1.mpg	7	0	31	148
SF418.1.mpg	5	1	97	451
SF419.1.mpg	1	0	16	337
SF420.1.mpg	21	24	254	1164
SF421A.1.mpg	2	0	7	373
SF421B.1.mpg	6	6	26	581
SF422.1.mpg	1	0	25	205
SF423.1.mpg	4	2	85	103
SF425.1.mpg	24	1	298	458
SF426.1.mpg	23	90	97	439
SF427.1.mpg	5	3	54	399
SF428.1.mpg	11	7	159	357
SF43.1.mpg	1	0	1	274
SF430.1.mpg	3	3	73	183
SF431.1.mpg	4	3	55	303
SF432.1.mpg	3	37	51	215
SF434.1.mpg	10	5	136	253
SF435.1.mpg	49	4	749	670
SF437.1.mpg	4	1	50	239
SF438.1.mpg	1	33	3	428
SF439.1.mpg	1	1	21	185
SF440.1.mpg	4	3	73	203
SF441.1.mpg	2	0	2	235
SF442A.1.mpg	4	4	47	351
SF442B.1.mpg	2	1	23	296
SF443.1.mpg	8	3	66	706
SF444.1.mpg	16	17	205	870
SF445.1.mpg	1	0	2	505
SF446A.1.mpg	13	7	152	722
SF446B.1.mpg	3	3	34	343
SF447A.1.mpg	10	1	126	586
SF447B.1.mpg	16	4	162	700
SF449.1.mpg	2	0	23	743
SF452.1.mpg	3	15	41	259
SF454.1.mpg	2	0	3	390
SF456.1.mpg	3	0	41	62
SF457.1.mpg	8	0	12	352
SF458.1.mpg	9	4	90	202
SF460.1.mpg	6	0	69	161
SF461.1.mpg	2	1	12	213
SF462.1.mpg	3	7	34	223
SF463.1.mpg	1	0	2	217
SF464.1.mpg	3	0	8	234
SF466.1.mpg	3	0	7	675
SF467.1.mpg	10	1	39	249
SF468.1.mpg	13	1	109	348
SF469.1.mpg	2	12	3	182
SF470.1.mpg	11	3	24	302
SF471A.1.mpg	5	43	64	337
SF471B.1.mpg	6	30	42	547
SF471C-D.1.mpg	16	8	132	933
SF473.1.mpg	3	0	6	362
SF474.1.mpg	8	6	114	384
SF475.1.mpg	4	2	34	105
SF476.1.mpg	5	4	72	586
SF478.1.mpg	2	1	36	157
SF479.1.mpg	5	12	52	426
SF48.1.mpg	1	0	7	709
SF480.1.mpg	7	1	55	293
SF482A.1.mpg	5	0	75	764
SF482B.1.mpg	23	3	193	533
SF483A.1.mpg	5	4	40	561
SF483B.1.mpg	4	1	21	749
SF484A.1.mpg	3	2	42	633
SF484B.1.mpg	8	11	54	675
SF484C-D.1.mpg	8	7	48	1291
SF484E.1.mpg	6	0	35	276
SF485.1.mpg	2	1	27	333
SF486.1.mpg	4	1	19	464
SF487.1.mpg	14	7	150	756
SF488A.1.mpg	14	9	115	480
SF488B.1.mpg	5	4	29	472
SF488C.1.mpg	12	5	161	572
SF489.1.mpg	3	6	6	397
SF49.1.mpg	3	0	16	331
SF490.1.mpg	2	1	32	167
SF491.1.mpg	4	3	67	421
SF492.1.mpg	34	21	322	809
SF493.1.mpg	15	20	143	599
SF494.1.mpg	5	2	25	780
SF495.1.mpg	2	0	3	449
SF496.1.mpg	2	1	19	288
SF497.1.mpg	2	2	37	173
SF498.1.mpg	2	1	20	307
SF499.1.mpg	2	0	2	262
SF5.1.mpg	5	0	7	48
SF500.1.mpg	6	3	62	387
SF501.1.mpg	3	2	34	241
SF502.1.mpg	15	4	139	330
SF503.1.mpg	8	42	56	170
SF504.1.mpg	10	4	109	198
SF505.1.mpg	14	6	164	689
SF506.1.mpg	16	3	143	420
SF507.1.mpg	5	3	67	286
SF508.1.mpg	6	0	12	639
SF509.1.mpg	24	1	315	750
SF510.1.mpg	1	1	24	275
SF511.1.mpg	12	0	125	482
SF512.1.mpg	15	7	118	573
SF513.1.mpg	10	5	131	522
SF514.1.mpg	15	8	158	636
SF515.1.mpg	9	5	121	551
SF516.1.mpg	2	2	48	315
SF517.1.mpg	4	2	74	641
SF518.1.mpg	6	4	67	708
SF519.1.mpg	11	3	59	423
SF520.1.mpg	4	4	78	559
SF521A.1.mpg	1	0	28	677
SF521B.1.mpg	1	0	17	866
SF522.1.mpg	10	382	137	942
SF523A.1.mpg	9	4	124	698
SF523B.1.mpg	48	22	450	877
SF524.1.mpg	20	6	240	953
SF525.1.mpg	20	7	199	794
SF526.1.mpg	5	2	101	775
SF527A.1.mpg	8	1	84	534
SF527B.1.mpg	5	0	32	591
SF528.1.mpg	10	5	84	576
SF529.1.mpg	9	4	100	595
SF53.1.mpg	6	0	12	388
SF530.1.mpg	2	1	12	452
SF531.1.mpg	17	7	165	378
SF532.1.mpg	12	2	71	382
SF533.1.mpg	2	0	6	238
SF534.1.mpg	2	1	26	245
SF535.1.mpg	5	5	57	239
SF536.1.mpg	2	2	56	386
SF537.1.mpg	12	4	170	459
SF54.1.mpg	4	0	6	290
SF540.1.mpg	11	3	88	363
SF541.1.mpg	6	4	92	522
SF542.1.mpg	2	0	19	449
SF543.1.mpg	4	2	41	389
SF545.1.mpg	11	5	124	463
SF546.1.mpg	9	4	85	774
SF547.1.mpg	7	2	79	905
SF548.1.mpg	11	1	136	758
SF549.1.mpg	10	4	103	851
SF55.1.mpg	1	0	6	465
SF550.1.mpg	6	67	64	482
SF551.1.mpg	9	1	108	344
SF552.1.mpg	6	9	44	431
SF553.1.mpg	8	4	92	351
SF554.1.mpg	8	4	65	527
SF555.1.mpg	10	65	70	410
SF556A.1.mpg	8	3	89	531
SF557.1.mpg	6	1	77	404
SF558.1.mpg	21	12	210	848
SF559.1.mpg	5	22	58	789
SF560.1.mpg	7	4	58	836
SF561A.1.mpg	14	6	120	529
SF561B.1.mpg	5	4	43	512
SF562A.1.mpg	8	2	88	550
SF562B.1.mpg	21	5	226	779
SF563A.1.mpg	10	6	113	601
SF563B.1.mpg	33	7	230	909
SF563C.1.mpg	22	1	258	571
SF564.1.mpg	7	0	61	845
SF565.1.mpg	13	8	128	861
SF566A.1.mpg	7	0	79	720
SF567.1.mpg	10	7	117	484
SF568.1.mpg	6	2	95	331
SF569.1.mpg	11	5	149	370
SF56A.1.mpg	2	0	10	761
SF57.1.mpg	2	0	6	305
SF570.1.mpg	6	2	66	576
SF571.1.mpg	14	3	191	480
SF572.1.mpg	6	4	76	940
SF573.1.mpg	9	4	71	628
SF574.1.mpg	5	2	58	766
SF575.1.mpg	15	53	129	519
